State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Region
Uttar Pradesh,ETAH,2012,Rabi       ,Masoor,1730,2439,North India
Uttar Pradesh,ETAH,2012,Rabi       ,Onion,145,3335,North India
Uttar Pradesh,ETAH,2012,Rabi       ,Potato,7080,177609,North India
Uttar Pradesh,ETAH,2012,Rabi       ,Rapeseed & Mustard,10825,20611,North India
Uttar Pradesh,ETAH,2012,Rabi       ,Tobacco,7401,44443,North India
Uttar Pradesh,ETAH,2012,Rabi       ,Wheat,136461,462193,North India
Uttar Pradesh,ETAH,2012,Summer     ,Banana,8,356,North India
Uttar Pradesh,ETAH,2012,Summer     ,Maize,1089,2011,North India
Uttar Pradesh,ETAH,2012,Summer     ,Moong(Green Gram),2767,2349,North India
Uttar Pradesh,ETAH,2012,Summer     ,Onion,106,1153,North India
Uttar Pradesh,ETAH,2012,Summer     ,Sunflower,216,169,North India
Uttar Pradesh,ETAH,2012,Summer     ,Urad,392,401,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Arhar/Tur,2099,2909,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Bajra,42922,127993,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Cotton(lint),13,2,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Dry chillies,155,125,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Groundnut,462,412,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Guar seed,27,22,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Maize,26032,75259,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Moong(Green Gram),319,102,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Rice,19297,45001,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Sannhamp,13,4,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Sesamum,484,71,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Sugarcane,212,13031,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Sweet potato,912,12052,North India
Uttar Pradesh,ETAH,2013,Kharif     ,Urad,1002,447,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Barley,8987,30196,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Coriander,11,6,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Garlic,4695,27508,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Gram,268,112,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Masoor,2216,5327,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Onion,101,2054,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Peas & beans (Pulses),579,574,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Potato,6648,168281,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Rapeseed & Mustard,12192,20206,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Tobacco,8862,56832,North India
Uttar Pradesh,ETAH,2013,Rabi       ,Wheat,134108,484935,North India
Uttar Pradesh,ETAH,2013,Summer     ,Banana,7,304,North India
Uttar Pradesh,ETAH,2013,Summer     ,Maize,2839,5215,North India
Uttar Pradesh,ETAH,2013,Summer     ,Moong(Green Gram),2385,2251,North India
Uttar Pradesh,ETAH,2013,Summer     ,Onion,157,2113,North India
Uttar Pradesh,ETAH,2013,Summer     ,Urad,382,355,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Arhar/Tur,690,799,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Bajra,47460,148170,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Dry chillies,138,114,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Groundnut,855,739,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Guar seed,18,15,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Maize,20898,66393,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Moong(Green Gram),423,135,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Rice,18244,40283,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Sesamum,160,31,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Sugarcane,353,20262,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Sweet potato,482,5970,North India
Uttar Pradesh,ETAH,2014,Kharif     ,Urad,755,405,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Barley,8383,21854,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Coriander,16,8,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Garlic,4314,24988,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Gram,30,9,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Masoor,2308,1461,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Onion,67,1025,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Peas & beans (Pulses),634,822,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Potato,7388,188209,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Rapeseed & Mustard,10016,14802,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Tobacco,9535,45282,North India
Uttar Pradesh,ETAH,2014,Rabi       ,Wheat,133604,264536,North India
Uttar Pradesh,ETAH,2014,Summer     ,Banana,7,316,North India
Uttar Pradesh,ETAH,2014,Summer     ,Maize,3785,6730,North India
Uttar Pradesh,ETAH,2014,Summer     ,Moong(Green Gram),4474,3655,North India
Uttar Pradesh,ETAH,2014,Summer     ,Onion,82,1240,North India
Uttar Pradesh,ETAH,2014,Summer     ,Urad,317,263,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Arhar/Tur,4768,9685,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Bajra,33283,57597,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Groundnut,11,9,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Jowar,857,1024,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Maize,8882,18913,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Moong(Green Gram),58,26,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Oilseeds,19118,10074,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Onion,198,1663,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Rice,41202,110865,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Sesamum,344,69,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Foodgrains,196249,428065,North India
Uttar Pradesh,ETAWAH,1997,Kharif     ,Urad,2384,1651,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Barley,6313,13313,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Gram,8990,10747,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Masoor,12,9,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Peas & beans (Pulses),6397,9914,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Rapeseed & Mustard,18718,9928,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Sunflower,45,68,North India
Uttar Pradesh,ETAWAH,1997,Rabi       ,Wheat,81044,193022,North India
Uttar Pradesh,ETAWAH,1997,Summer     ,Maize,100,158,North India
Uttar Pradesh,ETAWAH,1997,Summer     ,Moong(Green Gram),1722,1030,North India
Uttar Pradesh,ETAWAH,1997,Summer     ,Urad,236,111,North India
Uttar Pradesh,ETAWAH,1997,Whole Year ,Potato,5427,74300,North India
Uttar Pradesh,ETAWAH,1997,Whole Year ,Sugarcane,1549,80097,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Arhar/Tur,4444,8238,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Bajra,35068,40364,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Cotton(lint),2,67777.27424,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Groundnut,75,62,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Jowar,749,662,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Maize,8044,6754,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Moong(Green Gram),36,8,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Moth,2,1,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Rice,43453,96948,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Sesamum,293,23,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Soyabean,2,1,North India
Uttar Pradesh,ETAWAH,1998,Kharif     ,Urad,2006,1406,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Barley,5184,13045,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Gram,6811,8579,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Masoor,9,7,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Peas & beans (Pulses),6068,10273,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Rapeseed & Mustard,17748,22261,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Sunflower,36,66,North India
Uttar Pradesh,ETAWAH,1998,Rabi       ,Wheat,81639,258737,North India
Uttar Pradesh,ETAWAH,1998,Summer     ,Maize,170,172,North India
Uttar Pradesh,ETAWAH,1998,Summer     ,Moong(Green Gram),1958,497,North India
Uttar Pradesh,ETAWAH,1998,Summer     ,Rice,2,4,North India
Uttar Pradesh,ETAWAH,1998,Summer     ,Urad,186,81,North India
Uttar Pradesh,ETAWAH,1998,Whole Year ,Onion,218,2392,North India
Uttar Pradesh,ETAWAH,1998,Whole Year ,Potato,6440,153164,North India
Uttar Pradesh,ETAWAH,1998,Whole Year ,Sannhamp,2,1,North India
Uttar Pradesh,ETAWAH,1998,Whole Year ,Sugarcane,1278,66550,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Arhar/Tur,4035,6179,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Bajra,34539,58941,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Groundnut,69,80,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Jowar,639,701,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Maize,7208,12143,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Moong(Green Gram),44,12,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Rice,45212,113986,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Sunflower,14,20,North India
Uttar Pradesh,ETAWAH,1999,Kharif     ,Urad,1295,1082,North India
Uttar Pradesh,ETAWAH,1999,Rabi       ,Barley,4751,12299,North India
Uttar Pradesh,ETAWAH,1999,Rabi       ,Gram,5786,7501,North India
Uttar Pradesh,ETAWAH,1999,Rabi       ,Maize,168,244,North India
Uttar Pradesh,ETAWAH,1999,Rabi       ,Rapeseed & Mustard,17507,20215,North India
Uttar Pradesh,ETAWAH,1999,Rabi       ,Wheat,84513,261279,North India
Uttar Pradesh,ETAWAH,1999,Summer     ,Moong(Green Gram),1852,1215,North India
Uttar Pradesh,ETAWAH,1999,Summer     ,Urad,178,100,North India
Uttar Pradesh,ETAWAH,1999,Whole Year ,Onion,200,2867,North India
Uttar Pradesh,ETAWAH,1999,Whole Year ,Peas & beans (Pulses),4353,8614,North India
Uttar Pradesh,ETAWAH,1999,Whole Year ,Potato,6651,208509,North India
Uttar Pradesh,ETAWAH,1999,Whole Year ,Sugarcane,1192,53583,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Arhar/Tur,4055,3408,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Bajra,37072,54030,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Groundnut,69,89,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Jowar,857,808,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Maize,7486,17914,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Moong(Green Gram),55,17,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Rice,47332,94299,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Sesamum,164,35,North India
Uttar Pradesh,ETAWAH,2000,Kharif     ,Urad,1616,892,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Barley,5232,11506,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Gram,5826,6481,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Maize,124,201,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Masoor,4,3,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Moong(Green Gram),1416,761,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Peas & beans (Pulses),3260,5770,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Rapeseed & Mustard,14203,15688,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Urad,224,112,North India
Uttar Pradesh,ETAWAH,2000,Rabi       ,Wheat,87411,239666,North India
Uttar Pradesh,ETAWAH,2000,Whole Year ,Potato,5967,135008,North India
Uttar Pradesh,ETAWAH,2000,Whole Year ,Sugarcane,1103,56665,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Arhar/Tur,4095,5816,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Bajra,34864,45977,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Cotton(lint),1,1,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Groundnut,36,30,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Jowar,458,428,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Maize,8041,16154,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Moong(Green Gram),40,11,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Moth,1,0.1,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Rice,48308,106787,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Sesamum,165,27,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Sunflower,31,73,North India
Uttar Pradesh,ETAWAH,2001,Kharif     ,Urad,2646,1318,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Barley,4181,9919,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Gram,6339,8300,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Maize,155,252,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Masoor,8,6,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Moong(Green Gram),1346,734,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Peas & beans (Pulses),3055,5566,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Rapeseed & Mustard,15810,17428,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Urad,223,140,North India
Uttar Pradesh,ETAWAH,2001,Rabi       ,Wheat,87152,259933,North India
Uttar Pradesh,ETAWAH,2001,Whole Year ,Potato,6610,163921,North India
Uttar Pradesh,ETAWAH,2001,Whole Year ,Sugarcane,973,51954,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Bajra,35992,49225,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Groundnut,5,3,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Jowar,604,659,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Maize,5898,9904,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Moong(Green Gram),49,33,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Rice,38965,90273,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Sesamum,90,15,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Sunflower,7,13,North India
Uttar Pradesh,ETAWAH,2002,Kharif     ,Urad,3116,2019,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Barley,4048,12133,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Gram,5682,5743,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Linseed,3,1,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Maize,121,134,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Masoor,4,3,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Onion,28,289,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Peas & beans (Pulses),3290,5840,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Rapeseed & Mustard,13011,12957,North India
Uttar Pradesh,ETAWAH,2002,Rabi       ,Wheat,85848,267416,North India
Uttar Pradesh,ETAWAH,2002,Summer     ,Moong(Green Gram),1231,644,North India
Uttar Pradesh,ETAWAH,2002,Summer     ,Onion,69,771,North India
Uttar Pradesh,ETAWAH,2002,Summer     ,Urad,294,247,North India
Uttar Pradesh,ETAWAH,2002,Whole Year ,Potato,8973,211198,North India
Uttar Pradesh,ETAWAH,2002,Whole Year ,Sannhamp,2,1,North India
Uttar Pradesh,ETAWAH,2002,Whole Year ,Sugarcane,963,47527,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Arhar/Tur,3540,5377,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Bajra,41121,36176,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Groundnut,1,1,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Jowar,200,181,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Maize,6673,13540,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Moong(Green Gram),106,25,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Rice,42058,98652,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Sesamum,75,10,North India
Uttar Pradesh,ETAWAH,2003,Kharif     ,Urad,3115,2442,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Barley,3828,9504,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Gram,5032,7019,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Maize,1,1,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Masoor,6,5,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Onion,27,388,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Peas & beans (Pulses),2270,4125,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Rapeseed & Mustard,14134,18076,North India
Uttar Pradesh,ETAWAH,2003,Rabi       ,Wheat,88351,275992,North India
Uttar Pradesh,ETAWAH,2003,Summer     ,Maize,165,226,North India
Uttar Pradesh,ETAWAH,2003,Summer     ,Moong(Green Gram),1470,1098,North India
Uttar Pradesh,ETAWAH,2003,Summer     ,Onion,79,804,North India
Uttar Pradesh,ETAWAH,2003,Summer     ,Urad,242,212,North India
Uttar Pradesh,ETAWAH,2003,Whole Year ,Potato,9304,236080,North India
Uttar Pradesh,ETAWAH,2003,Whole Year ,Sugarcane,818,38673,North India
Uttar Pradesh,ETAWAH,2003,Whole Year ,Turmeric,1,2,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Bajra,38183,73617,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Groundnut,4,3,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Jowar,239,177,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Maize,6588,13776,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Rice,44493,121859,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Sannhamp,3,1,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Sesamum,221,35,North India
Uttar Pradesh,ETAWAH,2004,Kharif     ,Sugarcane,697,37262,North India
Uttar Pradesh,ETAWAH,2004,Rabi       ,Barley,3279,6331,North India
Uttar Pradesh,ETAWAH,2004,Rabi       ,Gram,4312,5303,North India
Uttar Pradesh,ETAWAH,2004,Rabi       ,Potato,8676,220587,North India
Uttar Pradesh,ETAWAH,2004,Rabi       ,Rapeseed & Mustard,16958,20296,North India
Uttar Pradesh,ETAWAH,2004,Rabi       ,Wheat,89322,252425,North India
Uttar Pradesh,ETAWAH,2004,Summer     ,Sunflower,9,18,North India
Uttar Pradesh,ETAWAH,2004,Whole Year ,Dry chillies,188,177,North India
Uttar Pradesh,ETAWAH,2004,Whole Year ,Garlic,1578,6834,North India
Uttar Pradesh,ETAWAH,2004,Whole Year ,Guar seed,14,12,North India
Uttar Pradesh,ETAWAH,2004,Whole Year ,Onion,79,929,North India
Uttar Pradesh,ETAWAH,2004,Whole Year ,Sweet potato,62,721,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Bajra,37571,64839,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Jowar,106,121,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Maize,9884,15785,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Rice,41868,107936,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Sesamum,434,77,North India
Uttar Pradesh,ETAWAH,2005,Kharif     ,Sugarcane,1061,49334,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Barley,3255,7729,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Gram,3891,4894,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Potato,10961,230477,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Rapeseed & Mustard,12866,19336,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Turmeric,1,4,North India
Uttar Pradesh,ETAWAH,2005,Rabi       ,Wheat,88995,271969,North India
Uttar Pradesh,ETAWAH,2005,Summer     ,Sunflower,1,1,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Coriander,56,32,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Dry chillies,218,199,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Garlic,2443,10645,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Guar seed,8,7,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Onion,125,1607,North India
Uttar Pradesh,ETAWAH,2005,Whole Year ,Sweet potato,85,1112,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Arhar/Tur,4373,3055,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Bajra,42587,73198,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Jowar,1663,1728,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Maize,6588,11186,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Other Kharif pulses,5945,4147,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Rice,31781,85046,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Sesamum,221,37,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Sugarcane,749,42517,North India
Uttar Pradesh,ETAWAH,2006,Kharif     ,Sweet potato,68,928,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Barley,2276,5633,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Garlic,2889,12703,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Gram,1750,2217,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Masoor,3,4,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Onion,21,403,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Other  Rabi pulses,1432,2488,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Potato,8407,199355,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Rapeseed & Mustard,16219,20665,North India
Uttar Pradesh,ETAWAH,2006,Rabi       ,Wheat,88342,285080,North India
Uttar Pradesh,ETAWAH,2006,Summer     ,Maize,445,590,North India
Uttar Pradesh,ETAWAH,2006,Summer     ,Onion,43,501,North India
Uttar Pradesh,ETAWAH,2006,Summer     ,Sunflower,4,5,North India
Uttar Pradesh,ETAWAH,2006,Whole Year ,Coriander,26,14,North India
Uttar Pradesh,ETAWAH,2006,Whole Year ,Dry chillies,207,196,North India
Uttar Pradesh,ETAWAH,2006,Whole Year ,Guar seed,9,8,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Arhar/Tur,3386,8897,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Bajra,37616,69159,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Dry chillies,194,187,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Groundnut,97,58,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Guar seed,11,9,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Maize,5337,10258,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Moong(Green Gram),33,7,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Rice,44284,113633,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Sannhamp,3,1,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Sesamum,1520,234,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Sugarcane,652,33019,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Sweet potato,77,1037,North India
Uttar Pradesh,ETAWAH,2007,Kharif     ,Urad,2161,1385,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Barley,2511,5853,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Coriander,56,32,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Gram,3239,3053,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Masoor,10,6,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Onion,19,265,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Other  Rabi pulses,1554,2847,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Potato,12250,311358,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Rapeseed & Mustard,13841,19113,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Turmeric,1,3,North India
Uttar Pradesh,ETAWAH,2007,Rabi       ,Wheat,91660,254906,North India
Uttar Pradesh,ETAWAH,2007,Summer     ,Maize,352,506,North India
Uttar Pradesh,ETAWAH,2007,Summer     ,Moong(Green Gram),2912,1625,North India
Uttar Pradesh,ETAWAH,2007,Summer     ,Onion,40,454,North India
Uttar Pradesh,ETAWAH,2007,Summer     ,Urad,403,263,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Arhar/Tur,2294,3547,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Bajra,29440,63965,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Dry chillies,314,313,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Groundnut,20,14,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Guar seed,8,7,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Jowar,147,188,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Maize,4617,8698,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Moong(Green Gram),20,7,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Rice,45157,125040,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Sesamum,837,138,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Sugarcane,373,16680,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Sweet potato,56,688,North India
Uttar Pradesh,ETAWAH,2008,Kharif     ,Urad,1079,900,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Barley,2040,4811,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Coriander,25,15,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Garlic,3408,20073,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Gram,1177,1791,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Masoor,1,1,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Onion,16,188,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Peas & beans (Pulses),683,1156,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Potato,12506,290277,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Rapeseed & Mustard,14987,21236,North India
Uttar Pradesh,ETAWAH,2008,Rabi       ,Wheat,93502,325667,North India
